! 11Li range in CF4
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - Range straggling - method [0] - LISE	Energy (MeV/u)7	6 - Range straggling - method [1] - Atima	Energy (MeV/u)8	7 - Lateral range - method [0] - LISE	Energy (MeV/u)9	8 - Lateral range - method [1] - Atima	Energy (MeV/u)10	9 - Lateral range - method [2] - PDG	
25.000000	3.91834e+07	25.000000	3.72254e+07	25.000000	3.88156e+07	25.000000	3.8803e+07	25.000000	3.88283e+07	25.000000	244460    	25.000000	135540    	25.000000	369834    	25.000000	341806    	25.000000	354064    	
27.000000	4.49823e+07	27.000000	4.28589e+07	27.000000	4.46059e+07	27.000000	4.4592e+07	27.000000	4.46227e+07	27.000000	281724    	27.000000	154628    	27.000000	424316    	27.000000	389613    	27.000000	406539    	
29.000000	5.11355e+07	29.000000	4.88564e+07	29.000000	5.07445e+07	29.000000	5.07296e+07	29.000000	5.07659e+07	29.000000	321158    	29.000000	174664    	29.000000	482046    	29.000000	440001    	29.000000	462187    	
31.000000	5.76374e+07	31.000000	5.52125e+07	31.000000	5.72221e+07	31.000000	5.72071e+07	31.000000	5.72488e+07	31.000000	362677    	31.000000	195594    	31.000000	542926    	31.000000	492879    	31.000000	520917    	
33.000000	6.44827e+07	33.000000	6.19222e+07	33.000000	6.40409e+07	33.000000	6.40265e+07	33.000000	6.40731e+07	33.000000	406388    	33.000000	217483    	33.000000	606980    	33.000000	548259    	33.000000	582755    	
35.000000	7.16664e+07	35.000000	6.89805e+07	35.000000	7.11977e+07	35.000000	7.11847e+07	35.000000	7.12355e+07	35.000000	452284    	35.000000	240326    	35.000000	674174    	35.000000	606109    	35.000000	647675    	
38.000000	8.30659e+07	38.000000	8.02115e+07	38.000000	8.25566e+07	38.000000	8.25474e+07	38.000000	8.26034e+07	38.000000	525152    	38.000000	276332    	38.000000	780753    	38.000000	697420    	38.000000	750744    	
41.000000	9.52009e+07	41.000000	9.22013e+07	41.000000	9.46513e+07	41.000000	9.46481e+07	41.000000	9.47077e+07	41.000000	602750    	41.000000	314405    	41.000000	894148    	41.000000	794055    	41.000000	860529    	
44.000000	1.08057e+08	44.000000	1.04936e+08	44.000000	1.07468e+08	44.000000	1.07473e+08	44.000000	1.07535e+08	44.000000	684974    	44.000000	354465    	44.000000	1.01422e+06	44.000000	895893    	44.000000	976913    	
47.000000	1.21621e+08	47.000000	1.18402e+08	47.000000	1.20995e+08	47.000000	1.2101e+08	47.000000	1.21073e+08	47.000000	771722    	47.000000	396470    	47.000000	1.14085e+06	47.000000	1.00282e+06	47.000000	1.09978e+06	
50.000000	1.35881e+08	50.000000	1.32586e+08	50.000000	1.3522e+08	50.000000	1.35248e+08	50.000000	1.3531e+08	50.000000	862898    	50.000000	440378    	50.000000	1.2739e+06	50.000000	1.11472e+06	50.000000	1.22903e+06	
55.000000	1.61161e+08	55.000000	1.5779e+08	55.000000	1.6045e+08	55.000000	1.60501e+08	55.000000	1.6056e+08	55.000000	1.02444e+06	55.000000	517678    	55.000000	1.50961e+06	55.000000	1.31203e+06	55.000000	1.45837e+06	
60.000000	1.88288e+08	60.000000	1.84901e+08	60.000000	1.87538e+08	60.000000	1.87618e+08	60.000000	1.87669e+08	60.000000	1.19761e+06	60.000000	599984    	60.000000	1.76232e+06	60.000000	1.52246e+06	60.000000	1.70471e+06	
65.000000	2.17217e+08	65.000000	2.13871e+08	65.000000	2.16439e+08	65.000000	2.16552e+08	65.000000	2.16592e+08	65.000000	1.38201e+06	65.000000	687062    	65.000000	2.03155e+06	65.000000	1.74562e+06	65.000000	1.96766e+06	
70.000000	2.47902e+08	70.000000	2.44651e+08	70.000000	2.47108e+08	70.000000	2.4726e+08	70.000000	2.47285e+08	70.000000	1.57726e+06	70.000000	778803    	70.000000	2.31684e+06	70.000000	1.98113e+06	70.000000	2.24683e+06	
75.000000	2.80303e+08	75.000000	2.77196e+08	75.000000	2.79504e+08	75.000000	2.79702e+08	75.000000	2.79707e+08	75.000000	1.78302e+06	75.000000	875032    	75.000000	2.61773e+06	75.000000	2.22865e+06	75.000000	2.54184e+06	
80.000000	3.14382e+08	80.000000	3.11464e+08	80.000000	3.1359e+08	80.000000	3.13837e+08	80.000000	3.13819e+08	80.000000	1.99893e+06	80.000000	975655    	80.000000	2.93383e+06	80.000000	2.48785e+06	80.000000	2.85235e+06	
85.000000	3.50103e+08	85.000000	3.47415e+08	85.000000	3.49328e+08	85.000000	3.49629e+08	85.000000	3.49584e+08	85.000000	2.22468e+06	85.000000	1.08047e+06	85.000000	3.26472e+06	85.000000	2.75844e+06	85.000000	3.17804e+06	
90.000000	3.87431e+08	90.000000	3.85009e+08	90.000000	3.86683e+08	90.000000	3.87043e+08	90.000000	3.86968e+08	90.000000	2.45995e+06	90.000000	1.18937e+06	90.000000	3.61003e+06	90.000000	3.04013e+06	90.000000	3.51858e+06	
95.000000	4.26334e+08	95.000000	4.24211e+08	95.000000	4.25622e+08	95.000000	4.26044e+08	95.000000	4.25935e+08	95.000000	2.70444e+06	95.000000	1.30224e+06	95.000000	3.96938e+06	95.000000	3.33262e+06	95.000000	3.87366e+06	
100.000000	4.66782e+08	100.000000	4.64984e+08	100.000000	4.66111e+08	100.000000	4.66601e+08	100.000000	4.66454e+08	100.000000	2.95787e+06	100.000000	1.41899e+06	100.000000	4.34242e+06	100.000000	3.63567e+06	100.000000	4.24298e+06	
105.000000	5.08745e+08	105.000000	5.07294e+08	105.000000	5.08119e+08	105.000000	5.08682e+08	105.000000	5.08494e+08	105.000000	3.21994e+06	105.000000	1.53952e+06	105.000000	4.72881e+06	105.000000	3.94903e+06	105.000000	4.62627e+06	
110.000000	5.52197e+08	110.000000	5.51109e+08	110.000000	5.51617e+08	110.000000	5.52257e+08	110.000000	5.52024e+08	110.000000	3.49039e+06	110.000000	1.66373e+06	110.000000	5.1282e+06	110.000000	4.27245e+06	110.000000	5.02324e+06	
115.000000	5.97109e+08	115.000000	5.96398e+08	115.000000	5.96574e+08	115.000000	5.97297e+08	115.000000	5.97014e+08	115.000000	3.76897e+06	115.000000	1.79151e+06	115.000000	5.5403e+06	115.000000	4.6057e+06	115.000000	5.43364e+06	
120.000000	6.43458e+08	120.000000	6.4313e+08	120.000000	6.42966e+08	120.000000	6.43774e+08	120.000000	6.43439e+08	120.000000	4.05542e+06	120.000000	1.92269e+06	120.000000	5.96478e+06	120.000000	4.94857e+06	120.000000	5.8572e+06	
125.000000	6.91218e+08	125.000000	6.91276e+08	125.000000	6.9076e+08	125.000000	6.91661e+08	125.000000	6.91269e+08	125.000000	4.3495e+06	125.000000	2.05728e+06	125.000000	6.40134e+06	125.000000	5.30083e+06	125.000000	6.29366e+06	
130.000000	7.40367e+08	130.000000	7.40808e+08	130.000000	7.39933e+08	130.000000	7.4093e+08	130.000000	7.40478e+08	130.000000	4.65098e+06	130.000000	2.19515e+06	130.000000	6.8497e+06	130.000000	5.66228e+06	130.000000	6.7428e+06	
135.000000	7.90881e+08	135.000000	7.91698e+08	135.000000	7.90463e+08	135.000000	7.91558e+08	135.000000	7.91043e+08	135.000000	4.95963e+06	135.000000	2.33616e+06	135.000000	7.30957e+06	135.000000	6.03273e+06	135.000000	7.20436e+06	
140.000000	8.42739e+08	140.000000	8.4392e+08	140.000000	8.42323e+08	140.000000	8.43519e+08	140.000000	8.42936e+08	140.000000	5.27523e+06	140.000000	2.48026e+06	140.000000	7.78068e+06	140.000000	6.41197e+06	140.000000	7.67813e+06	
145.000000	8.95921e+08	145.000000	8.97448e+08	145.000000	8.95485e+08	145.000000	8.96788e+08	145.000000	8.96135e+08	145.000000	5.59756e+06	145.000000	2.62738e+06	145.000000	8.26277e+06	145.000000	6.79984e+06	145.000000	8.16387e+06	
150.000000	9.50406e+08	150.000000	9.52259e+08	150.000000	9.49929e+08	150.000000	9.51344e+08	150.000000	9.50616e+08	150.000000	5.92643e+06	150.000000	2.77745e+06	150.000000	8.75556e+06	150.000000	7.19613e+06	150.000000	8.66136e+06	
155.000000	1.0063e+09	155.000000	1.00833e+09	155.000000	1.00563e+09	155.000000	1.00716e+09	155.000000	1.00636e+09	155.000000	6.26164e+06	155.000000	2.93041e+06	155.000000	9.25883e+06	155.000000	7.60069e+06	155.000000	9.1704e+06	
160.000000	1.06341e+09	160.000000	1.06563e+09	160.000000	1.06257e+09	160.000000	1.06422e+09	160.000000	1.06333e+09	160.000000	6.60298e+06	160.000000	3.08619e+06	160.000000	9.7723e+06	160.000000	8.01333e+06	160.000000	9.69077e+06	
165.000000	1.12169e+09	165.000000	1.12414e+09	165.000000	1.12072e+09	165.000000	1.1225e+09	165.000000	1.12153e+09	165.000000	6.95028e+06	165.000000	3.24474e+06	165.000000	1.02958e+07	165.000000	8.43391e+06	165.000000	1.02223e+07	
170.000000	1.18113e+09	170.000000	1.18385e+09	170.000000	1.18007e+09	170.000000	1.18198e+09	170.000000	1.18092e+09	170.000000	7.30335e+06	170.000000	3.40599e+06	170.000000	1.0829e+07	170.000000	8.86224e+06	170.000000	1.07647e+07	
