! 4He range in H190C5F20
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - Range straggling - method [0] - LISE	Energy (MeV/u)7	6 - Range straggling - method [1] - Atima	Energy (MeV/u)8	7 - Lateral range - method [0] - LISE	Energy (MeV/u)9	8 - Lateral range - method [1] - Atima	Energy (MeV/u)10	9 - Lateral range - method [2] - PDG	
38.000000	4.87462e+07	38.000000	4.84743e+07	38.000000	4.85856e+07	38.000000	4.8593e+07	38.000000	4.85996e+07	38.000000	367656    	38.000000	191234    	38.000000	501332    	38.000000	551357    	38.000000	528413    	
41.000000	5.59697e+07	41.000000	5.56923e+07	41.000000	5.58143e+07	41.000000	5.58256e+07	41.000000	5.58314e+07	41.000000	423034    	41.000000	218226    	41.000000	576145    	41.000000	629952    	41.000000	607941    	
44.000000	6.36321e+07	44.000000	6.33525e+07	44.000000	6.34847e+07	44.000000	6.35001e+07	44.000000	6.35046e+07	44.000000	481792    	44.000000	246685    	44.000000	655526    	44.000000	712941    	44.000000	692439    	
47.000000	7.17257e+07	47.000000	7.14475e+07	47.000000	7.15893e+07	47.000000	7.16091e+07	47.000000	7.16119e+07	47.000000	543863    	47.000000	276594    	47.000000	739394    	47.000000	800231    	47.000000	781831    	
50.000000	8.0243e+07	50.000000	7.99701e+07	50.000000	8.01204e+07	50.000000	8.01457e+07	50.000000	8.01462e+07	50.000000	609181    	50.000000	307902    	50.000000	827666    	50.000000	891734    	50.000000	876041    	
55.000000	9.53613e+07	55.000000	9.51066e+07	55.000000	9.52697e+07	55.000000	9.53054e+07	55.000000	9.5301e+07	55.000000	725086    	55.000000	363099    	55.000000	984369    	55.000000	1.05339e+06	55.000000	1.04358e+06	
60.000000	1.11607e+08	60.000000	1.11382e+08	60.000000	1.11557e+08	60.000000	1.11605e+08	60.000000	1.11594e+08	60.000000	849545    	60.000000	421942    	60.000000	1.15276e+06	60.000000	1.22616e+06	60.000000	1.22399e+06	
65.000000	1.28952e+08	65.000000	1.2877e+08	65.000000	1.28956e+08	65.000000	1.29017e+08	65.000000	1.28999e+08	65.000000	982284    	65.000000	484366    	65.000000	1.33251e+06	65.000000	1.40975e+06	65.000000	1.417e+06 	
70.000000	1.47371e+08	70.000000	1.47242e+08	70.000000	1.47438e+08	70.000000	1.47516e+08	70.000000	1.47489e+08	70.000000	1.12304e+06	70.000000	550207    	70.000000	1.52333e+06	70.000000	1.60383e+06	70.000000	1.62232e+06	
75.000000	1.66839e+08	75.000000	1.66774e+08	75.000000	1.66983e+08	75.000000	1.67078e+08	75.000000	1.6704e+08	75.000000	1.27156e+06	75.000000	619404    	75.000000	1.72491e+06	75.000000	1.80812e+06	75.000000	1.83969e+06	
80.000000	1.87334e+08	80.000000	1.87343e+08	80.000000	1.87564e+08	80.000000	1.87678e+08	80.000000	1.87629e+08	80.000000	1.4276e+06	80.000000	691800    	80.000000	1.93699e+06	80.000000	2.02237e+06	80.000000	2.06885e+06	
85.000000	2.08833e+08	85.000000	2.08925e+08	85.000000	2.09161e+08	85.000000	2.09296e+08	85.000000	2.09233e+08	85.000000	1.59092e+06	85.000000	767316    	85.000000	2.15931e+06	85.000000	2.24632e+06	85.000000	2.30958e+06	
90.000000	2.31317e+08	90.000000	2.31499e+08	90.000000	2.31753e+08	90.000000	2.3191e+08	90.000000	2.31832e+08	90.000000	1.76131e+06	90.000000	845868    	90.000000	2.39159e+06	90.000000	2.47973e+06	90.000000	2.56163e+06	
95.000000	2.54767e+08	95.000000	2.55044e+08	95.000000	2.55318e+08	95.000000	2.555e+08 	95.000000	2.55406e+08	95.000000	1.93855e+06	95.000000	927379    	95.000000	2.63361e+06	95.000000	2.72237e+06	95.000000	2.82479e+06	
100.000000	2.79163e+08	100.000000	2.79541e+08	100.000000	2.79837e+08	100.000000	2.80045e+08	100.000000	2.79934e+08	100.000000	2.12242e+06	100.000000	1.01177e+06	100.000000	2.8851e+06	100.000000	2.97402e+06	100.000000	3.09883e+06	
105.000000	3.04489e+08	105.000000	3.0497e+08	105.000000	3.05292e+08	105.000000	3.05529e+08	105.000000	3.05398e+08	105.000000	2.31273e+06	105.000000	1.09898e+06	105.000000	3.14587e+06	105.000000	3.23449e+06	105.000000	3.38355e+06	
110.000000	3.30728e+08	110.000000	3.31312e+08	110.000000	3.31667e+08	110.000000	3.31931e+08	110.000000	3.31781e+08	110.000000	2.50929e+06	110.000000	1.1889e+06	110.000000	3.41566e+06	110.000000	3.50355e+06	110.000000	3.67874e+06	
115.000000	3.57865e+08	115.000000	3.5855e+08	115.000000	3.58941e+08	115.000000	3.59235e+08	115.000000	3.59063e+08	115.000000	2.71189e+06	115.000000	1.28144e+06	115.000000	3.69428e+06	115.000000	3.78104e+06	115.000000	3.98422e+06	
120.000000	3.85883e+08	120.000000	3.86666e+08	120.000000	3.87097e+08	120.000000	3.87425e+08	120.000000	3.87229e+08	120.000000	2.92037e+06	120.000000	1.37658e+06	120.000000	3.98151e+06	120.000000	4.06676e+06	120.000000	4.29979e+06	
125.000000	4.14769e+08	125.000000	4.15645e+08	125.000000	4.16121e+08	125.000000	4.16482e+08	125.000000	4.16262e+08	125.000000	3.13454e+06	125.000000	1.47421e+06	125.000000	4.27715e+06	125.000000	4.36053e+06	125.000000	4.62526e+06	
130.000000	4.44508e+08	130.000000	4.4547e+08	130.000000	4.45996e+08	130.000000	4.46392e+08	130.000000	4.46147e+08	130.000000	3.35424e+06	130.000000	1.57431e+06	130.000000	4.581e+06 	130.000000	4.66219e+06	130.000000	4.96045e+06	
135.000000	4.75086e+08	135.000000	4.76124e+08	135.000000	4.76706e+08	135.000000	4.7714e+08	135.000000	4.76867e+08	135.000000	3.5793e+06	135.000000	1.67684e+06	135.000000	4.89288e+06	135.000000	4.97156e+06	135.000000	5.30519e+06	
140.000000	5.06492e+08	140.000000	5.07595e+08	140.000000	5.08236e+08	140.000000	5.08709e+08	140.000000	5.08408e+08	140.000000	3.80956e+06	140.000000	1.78166e+06	140.000000	5.21259e+06	140.000000	5.28848e+06	140.000000	5.65931e+06	
145.000000	5.38712e+08	145.000000	5.39865e+08	145.000000	5.40571e+08	145.000000	5.41087e+08	145.000000	5.40755e+08	145.000000	4.04486e+06	145.000000	1.88874e+06	145.000000	5.53996e+06	145.000000	5.61281e+06	145.000000	6.02264e+06	
150.000000	5.71735e+08	150.000000	5.72922e+08	150.000000	5.737e+08 	150.000000	5.74257e+08	150.000000	5.73895e+08	150.000000	4.28506e+06	150.000000	1.99803e+06	150.000000	5.8748e+06	150.000000	5.94438e+06	150.000000	6.39502e+06	
155.000000	6.27133e+08	155.000000	6.06752e+08	155.000000	6.07607e+08	155.000000	6.08207e+08	155.000000	6.07812e+08	155.000000	4.53e+06  	155.000000	2.10948e+06	155.000000	6.21696e+06	155.000000	6.28305e+06	155.000000	6.77629e+06	
160.000000	6.84479e+08	160.000000	6.41341e+08	160.000000	6.4228e+08	160.000000	6.42924e+08	160.000000	6.42495e+08	160.000000	4.77956e+06	160.000000	2.22305e+06	160.000000	6.56626e+06	160.000000	6.62868e+06	160.000000	7.16629e+06	
165.000000	7.43015e+08	165.000000	6.76676e+08	165.000000	6.77703e+08	165.000000	6.78393e+08	165.000000	6.77929e+08	165.000000	5.03358e+06	165.000000	2.33868e+06	165.000000	6.92254e+06	165.000000	6.98114e+06	165.000000	7.56487e+06	
170.000000	8.02721e+08	170.000000	7.12745e+08	170.000000	7.13864e+08	170.000000	7.14603e+08	170.000000	7.14103e+08	170.000000	5.29194e+06	170.000000	2.45636e+06	170.000000	7.28564e+06	170.000000	7.34028e+06	170.000000	7.97189e+06	
