! 2H range in H190C5F20
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - Range straggling - method [0] - LISE	Energy (MeV/u)7	6 - Range straggling - method [1] - Atima	Energy (MeV/u)8	7 - Lateral range - method [0] - LISE	Energy (MeV/u)9	8 - Lateral range - method [1] - Atima	Energy (MeV/u)10	9 - Lateral range - method [2] - PDG	
65.000000	2.59543e+08	65.000000	2.59313e+08	65.000000	2.59688e+08	65.000000	2.59772e+08	65.000000	2.59777e+08	65.000000	2.78906e+06	65.000000	1.37426e+06	65.000000	3.94778e+06	65.000000	4.00355e+06	65.000000	4.15825e+06	
70.000000	2.96616e+08	70.000000	2.96494e+08	70.000000	2.96909e+08	70.000000	2.97011e+08	70.000000	2.97012e+08	70.000000	3.18878e+06	70.000000	1.56113e+06	70.000000	4.5131e+06	70.000000	4.55471e+06	70.000000	4.75979e+06	
75.000000	3.35801e+08	75.000000	3.35809e+08	75.000000	3.36267e+08	75.000000	3.36389e+08	75.000000	3.36385e+08	75.000000	3.61056e+06	75.000000	1.75736e+06	75.000000	5.11033e+06	75.000000	5.13488e+06	75.000000	5.39653e+06	
80.000000	3.77053e+08	80.000000	3.77209e+08	80.000000	3.77716e+08	80.000000	3.77858e+08	80.000000	3.77848e+08	80.000000	4.0537e+06	80.000000	1.96279e+06	80.000000	5.73867e+06	80.000000	5.74333e+06	80.000000	6.06773e+06	
85.000000	4.20326e+08	85.000000	4.2065e+08	85.000000	4.21211e+08	85.000000	4.21375e+08	85.000000	4.21357e+08	85.000000	4.51755e+06	85.000000	2.17721e+06	85.000000	6.39732e+06	85.000000	6.37933e+06	85.000000	6.77269e+06	
90.000000	4.65582e+08	90.000000	4.66087e+08	90.000000	4.6671e+08	90.000000	4.66896e+08	90.000000	4.6687e+08	90.000000	5.00147e+06	90.000000	2.40023e+06	90.000000	7.08555e+06	90.000000	7.04221e+06	90.000000	7.51075e+06	
95.000000	5.12781e+08	95.000000	5.13479e+08	95.000000	5.14169e+08	95.000000	5.14381e+08	95.000000	5.14345e+08	95.000000	5.50484e+06	95.000000	2.63152e+06	95.000000	7.80259e+06	95.000000	7.73131e+06	95.000000	8.28121e+06	
100.000000	5.61886e+08	100.000000	5.62785e+08	100.000000	5.63548e+08	100.000000	5.6379e+08	100.000000	5.63744e+08	100.000000	6.02707e+06	100.000000	2.87085e+06	100.000000	8.54775e+06	100.000000	8.44602e+06	100.000000	9.08346e+06	
105.000000	6.12862e+08	105.000000	6.13968e+08	105.000000	6.14814e+08	105.000000	6.15086e+08	105.000000	6.15029e+08	105.000000	6.56759e+06	105.000000	3.1182e+06	105.000000	9.32038e+06	105.000000	9.18577e+06	105.000000	9.9169e+06	
110.000000	6.65676e+08	110.000000	6.66989e+08	110.000000	6.67929e+08	110.000000	6.68233e+08	110.000000	6.68163e+08	110.000000	7.12585e+06	110.000000	3.37336e+06	110.000000	1.01198e+07	110.000000	9.94997e+06	110.000000	1.07809e+07	
115.000000	7.20296e+08	115.000000	7.21814e+08	115.000000	7.22858e+08	115.000000	7.23195e+08	115.000000	7.2311e+08	115.000000	7.70131e+06	115.000000	3.63607e+06	115.000000	1.09453e+07	115.000000	1.07381e+07	115.000000	1.16749e+07	
120.000000	7.76691e+08	120.000000	7.78407e+08	120.000000	7.79567e+08	120.000000	7.79937e+08	120.000000	7.79838e+08	120.000000	8.29345e+06	120.000000	3.90596e+06	120.000000	1.17964e+07	120.000000	1.15496e+07	120.000000	1.25984e+07	
125.000000	8.34832e+08	125.000000	8.36735e+08	125.000000	8.38023e+08	125.000000	8.38428e+08	125.000000	8.38313e+08	125.000000	8.90178e+06	125.000000	4.18286e+06	125.000000	1.26724e+07	125.000000	1.2384e+07	125.000000	1.35508e+07	
130.000000	8.9469e+08	130.000000	8.96766e+08	130.000000	8.98194e+08	130.000000	8.98634e+08	130.000000	8.98502e+08	130.000000	9.52582e+06	130.000000	4.46683e+06	130.000000	1.35728e+07	130.000000	1.32407e+07	130.000000	1.45316e+07	
135.000000	9.56239e+08	135.000000	9.58468e+08	135.000000	9.6005e+08	135.000000	9.60526e+08	135.000000	9.60375e+08	135.000000	1.01651e+07	135.000000	4.75766e+06	135.000000	1.44969e+07	135.000000	1.41195e+07	135.000000	1.55402e+07	
140.000000	1.01945e+09	140.000000	1.02181e+09	140.000000	1.02356e+09	140.000000	1.02407e+09	140.000000	1.0239e+09	140.000000	1.08191e+07	140.000000	5.05502e+06	140.000000	1.54443e+07	140.000000	1.50196e+07	140.000000	1.65762e+07	
145.000000	1.08431e+09	145.000000	1.08677e+09	145.000000	1.08869e+09	145.000000	1.08924e+09	145.000000	1.08905e+09	145.000000	1.14875e+07	145.000000	5.35879e+06	145.000000	1.64143e+07	145.000000	1.59408e+07	145.000000	1.76391e+07	
150.000000	1.15077e+09	150.000000	1.1533e+09	150.000000	1.15541e+09	150.000000	1.15601e+09	150.000000	1.1558e+09	150.000000	1.21698e+07	150.000000	5.66884e+06	150.000000	1.74066e+07	150.000000	1.68826e+07	150.000000	1.87284e+07	
155.000000	1.26228e+09	155.000000	1.22139e+09	155.000000	1.2237e+09	155.000000	1.22435e+09	155.000000	1.22412e+09	155.000000	1.28656e+07	155.000000	5.98503e+06	155.000000	1.84205e+07	155.000000	1.78446e+07	155.000000	1.98436e+07	
160.000000	1.3777e+09	160.000000	1.29102e+09	160.000000	1.29353e+09	160.000000	1.29423e+09	160.000000	1.29397e+09	160.000000	1.35745e+07	160.000000	6.30721e+06	160.000000	1.94555e+07	160.000000	1.88263e+07	160.000000	2.09843e+07	
165.000000	1.49553e+09	165.000000	1.36214e+09	165.000000	1.36488e+09	165.000000	1.36563e+09	165.000000	1.36534e+09	165.000000	1.42961e+07	165.000000	6.63533e+06	165.000000	2.05113e+07	165.000000	1.98275e+07	165.000000	2.215e+07 	
