! 9Li range in H190C5F20
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - Range straggling - method [0] - LISE	Energy (MeV/u)7	6 - Range straggling - method [1] - Atima	Energy (MeV/u)8	7 - Lateral range - method [0] - LISE	Energy (MeV/u)9	8 - Lateral range - method [1] - Atima	Energy (MeV/u)10	9 - Lateral range - method [2] - PDG	
47.000000	7.19397e+07	47.000000	7.17985e+07	47.000000	7.17753e+07	47.000000	7.17837e+07	47.000000	7.17963e+07	47.000000	362901    	47.000000	184697    	47.000000	491471    	47.000000	534791    	47.000000	522416    	
50.000000	8.04776e+07	50.000000	8.03417e+07	50.000000	8.03241e+07	50.000000	8.03392e+07	50.000000	8.03486e+07	50.000000	406474    	50.000000	205588    	50.000000	550057    	50.000000	595833    	50.000000	585275    	
55.000000	9.56326e+07	55.000000	9.55147e+07	55.000000	9.55055e+07	55.000000	9.55329e+07	55.000000	9.55351e+07	55.000000	483788    	55.000000	242431    	55.000000	654057    	55.000000	703668    	55.000000	697055    	
60.000000	1.11918e+08	60.000000	1.1183e+08	60.000000	1.11826e+08	60.000000	1.11869e+08	60.000000	1.11862e+08	60.000000	566805    	60.000000	281737    	60.000000	765807    	60.000000	818922    	60.000000	817423    	
65.000000	1.29305e+08	65.000000	1.29259e+08	65.000000	1.2926e+08	65.000000	1.29321e+08	65.000000	1.29302e+08	65.000000	655341    	65.000000	323394    	65.000000	885095    	65.000000	941378    	65.000000	946185    	
70.000000	1.47768e+08	70.000000	1.47776e+08	70.000000	1.4778e+08	70.000000	1.47862e+08	70.000000	1.47829e+08	70.000000	749220    	70.000000	367354    	70.000000	1.01172e+06	70.000000	1.07083e+06	70.000000	1.08316e+06	
75.000000	1.67284e+08	75.000000	1.67355e+08	75.000000	1.67362e+08	75.000000	1.67469e+08	75.000000	1.67418e+08	75.000000	848274    	75.000000	413532    	75.000000	1.14549e+06	75.000000	1.2071e+06	75.000000	1.22816e+06	
80.000000	1.87828e+08	80.000000	1.87974e+08	80.000000	1.87983e+08	80.000000	1.88117e+08	80.000000	1.88048e+08	80.000000	952341    	80.000000	461882    	80.000000	1.28622e+06	80.000000	1.35e+06  	80.000000	1.38103e+06	
85.000000	2.09379e+08	85.000000	2.09608e+08	85.000000	2.09622e+08	85.000000	2.09785e+08	85.000000	2.09694e+08	85.000000	1.06127e+06	85.000000	512308    	85.000000	1.43373e+06	85.000000	1.49937e+06	85.000000	1.54161e+06	
90.000000	2.31917e+08	90.000000	2.32236e+08	90.000000	2.32256e+08	90.000000	2.32451e+08	90.000000	2.32337e+08	90.000000	1.1749e+06	90.000000	564760    	90.000000	1.58786e+06	90.000000	1.65504e+06	90.000000	1.70974e+06	
95.000000	2.55423e+08	95.000000	2.55838e+08	95.000000	2.55866e+08	95.000000	2.56096e+08	95.000000	2.55955e+08	95.000000	1.29309e+06	95.000000	619184    	95.000000	1.74843e+06	95.000000	1.81687e+06	95.000000	1.88527e+06	
100.000000	2.79879e+08	100.000000	2.80394e+08	100.000000	2.80432e+08	100.000000	2.80699e+08	100.000000	2.8053e+08	100.000000	1.41571e+06	100.000000	675532    	100.000000	1.9153e+06	100.000000	1.98471e+06	100.000000	2.06805e+06	
105.000000	3.05266e+08	105.000000	3.05884e+08	105.000000	3.05935e+08	105.000000	3.06241e+08	105.000000	3.06042e+08	105.000000	1.54262e+06	105.000000	733754    	105.000000	2.08831e+06	105.000000	2.15842e+06	105.000000	2.25796e+06	
110.000000	3.31569e+08	110.000000	3.3229e+08	110.000000	3.32358e+08	110.000000	3.32706e+08	110.000000	3.32473e+08	110.000000	1.67369e+06	110.000000	793812    	110.000000	2.26731e+06	110.000000	2.33786e+06	110.000000	2.45485e+06	
115.000000	3.58771e+08	115.000000	3.59593e+08	115.000000	3.59681e+08	115.000000	3.60074e+08	115.000000	3.59807e+08	115.000000	1.80879e+06	115.000000	855640    	115.000000	2.45216e+06	115.000000	2.52292e+06	115.000000	2.65859e+06	
120.000000	3.86857e+08	120.000000	3.87778e+08	120.000000	3.87889e+08	120.000000	3.8833e+08	120.000000	3.88024e+08	120.000000	1.94781e+06	120.000000	919163    	120.000000	2.64271e+06	120.000000	2.71346e+06	120.000000	2.86906e+06	
125.000000	4.15812e+08	125.000000	4.16826e+08	125.000000	4.16965e+08	125.000000	4.17456e+08	125.000000	4.17111e+08	125.000000	2.09062e+06	125.000000	984387    	125.000000	2.83885e+06	125.000000	2.90937e+06	125.000000	3.08613e+06	
130.000000	4.45623e+08	130.000000	4.46723e+08	130.000000	4.46892e+08	130.000000	4.47437e+08	130.000000	4.4705e+08	130.000000	2.23711e+06	130.000000	1.05124e+06	130.000000	3.04043e+06	130.000000	3.11053e+06	130.000000	3.30968e+06	
135.000000	4.76276e+08	135.000000	4.77452e+08	135.000000	4.77659e+08	135.000000	4.78257e+08	135.000000	4.77825e+08	135.000000	2.38718e+06	135.000000	1.11967e+06	135.000000	3.24733e+06	135.000000	3.31684e+06	135.000000	3.53959e+06	
140.000000	5.07757e+08	140.000000	5.08998e+08	140.000000	5.09247e+08	140.000000	5.09901e+08	140.000000	5.09423e+08	140.000000	2.54071e+06	140.000000	1.18964e+06	140.000000	3.45942e+06	140.000000	3.52818e+06	140.000000	3.77576e+06	
145.000000	5.40055e+08	145.000000	5.41347e+08	145.000000	5.41641e+08	145.000000	5.42354e+08	145.000000	5.41828e+08	145.000000	2.6976e+06	145.000000	1.26111e+06	145.000000	3.6766e+06	145.000000	3.74446e+06	145.000000	4.01806e+06	
150.000000	5.73158e+08	150.000000	5.74483e+08	150.000000	5.74829e+08	150.000000	5.75604e+08	150.000000	5.75026e+08	150.000000	2.85775e+06	150.000000	1.33406e+06	150.000000	3.89872e+06	150.000000	3.96556e+06	150.000000	4.26639e+06	
155.000000	6.2869e+08	155.000000	6.08395e+08	155.000000	6.08797e+08	155.000000	6.09634e+08	155.000000	6.09004e+08	155.000000	3.02107e+06	155.000000	1.40845e+06	155.000000	4.1257e+06	155.000000	4.19139e+06	155.000000	4.52065e+06	
160.000000	6.86174e+08	160.000000	6.43067e+08	160.000000	6.43528e+08	160.000000	6.44433e+08	160.000000	6.43748e+08	160.000000	3.18746e+06	160.000000	1.48426e+06	160.000000	4.35741e+06	160.000000	4.42187e+06	160.000000	4.78073e+06	
165.000000	7.44852e+08	165.000000	6.78487e+08	165.000000	6.79013e+08	165.000000	6.79987e+08	165.000000	6.79244e+08	165.000000	3.35682e+06	165.000000	1.56145e+06	165.000000	4.59375e+06	165.000000	4.65689e+06	165.000000	5.04653e+06	
170.000000	8.04702e+08	170.000000	7.14643e+08	170.000000	7.15238e+08	170.000000	7.16283e+08	170.000000	7.15481e+08	170.000000	3.52908e+06	170.000000	1.63999e+06	170.000000	4.83461e+06	170.000000	4.89636e+06	170.000000	5.31795e+06	
