! 11Li range in H10C4
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - Range straggling - method [0] - LISE	Energy (MeV/u)7	6 - Range straggling - method [1] - Atima	Energy (MeV/u)8	7 - Lateral range - method [0] - LISE	Energy (MeV/u)9	8 - Lateral range - method [1] - Atima	Energy (MeV/u)10	9 - Lateral range - method [2] - PDG	
20.000000	3.25975e+08	20.000000	3.27478e+08	20.000000	3.22298e+08	20.000000	3.22214e+08	20.000000	3.22573e+08	20.000000	1.73989e+06	20.000000	983087    	20.000000	2.11119e+06	20.000000	2.10767e+06	20.000000	2.0717e+06	
21.000000	3.56098e+08	21.000000	3.57589e+08	21.000000	3.525e+08 	21.000000	3.52403e+08	21.000000	3.52841e+08	21.000000	1.90928e+06	21.000000	1.07167e+06	21.000000	2.30853e+06	21.000000	2.29472e+06	21.000000	2.26683e+06	
22.000000	3.87424e+08	22.000000	3.88898e+08	22.000000	3.83935e+08	22.000000	3.83825e+08	22.000000	3.84349e+08	22.000000	2.08585e+06	22.000000	1.16352e+06	22.000000	2.5141e+06	22.000000	2.48885e+06	22.000000	2.4702e+06	
23.000000	4.19943e+08	23.000000	4.21396e+08	23.000000	4.16587e+08	23.000000	4.16466e+08	23.000000	4.17085e+08	23.000000	2.26949e+06	23.000000	1.25854e+06	23.000000	2.72781e+06	23.000000	2.68996e+06	23.000000	2.68175e+06	
24.000000	4.53645e+08	24.000000	4.55074e+08	24.000000	4.5044e+08	24.000000	4.50309e+08	24.000000	4.51032e+08	24.000000	2.46005e+06	24.000000	1.35668e+06	24.000000	2.94957e+06	24.000000	2.89793e+06	24.000000	2.90137e+06	
25.000000	4.8852e+08	25.000000	4.89922e+08	25.000000	4.85481e+08	25.000000	4.85341e+08	25.000000	4.86176e+08	25.000000	2.65742e+06	25.000000	1.45787e+06	25.000000	3.17925e+06	25.000000	3.11266e+06	25.000000	3.12896e+06	
27.000000	5.6175e+08	27.000000	5.63095e+08	27.000000	5.59064e+08	27.000000	5.58908e+08	27.000000	5.59993e+08	27.000000	3.07202e+06	27.000000	1.66908e+06	27.000000	3.66198e+06	27.000000	3.56193e+06	27.000000	3.60763e+06	
29.000000	6.39558e+08	29.000000	6.40848e+08	29.000000	6.37208e+08	29.000000	6.37042e+08	29.000000	6.38412e+08	29.000000	3.51211e+06	29.000000	1.89154e+06	29.000000	4.17507e+06	29.000000	4.03685e+06	29.000000	4.11691e+06	
31.000000	7.21876e+08	31.000000	7.23119e+08	31.000000	7.198e+08 	31.000000	7.19632e+08	31.000000	7.21317e+08	31.000000	3.97672e+06	31.000000	2.1246e+06	31.000000	4.71766e+06	31.000000	4.53658e+06	31.000000	4.65597e+06	
33.000000	8.08637e+08	33.000000	8.09848e+08	33.000000	8.06842e+08	33.000000	8.06681e+08	33.000000	8.08689e+08	33.000000	4.46633e+06	33.000000	2.36865e+06	33.000000	5.28964e+06	33.000000	5.06093e+06	33.000000	5.22477e+06	
35.000000	8.9978e+08	35.000000	9.00976e+08	35.000000	8.98291e+08	35.000000	8.98147e+08	35.000000	9.00481e+08	35.000000	4.98084e+06	35.000000	2.62359e+06	35.000000	5.89069e+06	35.000000	5.60957e+06	35.000000	5.823e+06 	
38.000000	1.04458e+09	38.000000	1.0458e+09	38.000000	1.0436e+09	38.000000	1.0435e+09	38.000000	1.04633e+09	38.000000	5.79854e+06	38.000000	3.02595e+06	38.000000	6.84588e+06	38.000000	6.47715e+06	38.000000	6.77477e+06	
41.000000	1.19892e+09	41.000000	1.20022e+09	41.000000	1.19853e+09	41.000000	1.19849e+09	41.000000	1.20183e+09	41.000000	6.67041e+06	41.000000	3.45204e+06	41.000000	7.86428e+06	41.000000	7.39717e+06	41.000000	7.79085e+06	
44.000000	1.36262e+09	44.000000	1.36408e+09	44.000000	1.36289e+09	44.000000	1.36295e+09	44.000000	1.36679e+09	44.000000	7.59537e+06	44.000000	3.901e+06 	44.000000	8.94469e+06	44.000000	8.36846e+06	44.000000	8.8702e+06	
47.000000	1.53551e+09	47.000000	1.53721e+09	47.000000	1.53653e+09	47.000000	1.53671e+09	47.000000	1.54107e+09	47.000000	8.57236e+06	47.000000	4.37239e+06	47.000000	1.0086e+07	47.000000	9.38994e+06	47.000000	1.00118e+07	
50.000000	1.71745e+09	50.000000	1.71947e+09	50.000000	1.71931e+09	50.000000	1.71963e+09	50.000000	1.72451e+09	50.000000	9.60035e+06	50.000000	4.86576e+06	50.000000	1.1287e+07	50.000000	1.04606e+07	50.000000	1.12147e+07	
55.000000	2.04035e+09	55.000000	2.04311e+09	55.000000	2.04387e+09	55.000000	2.04446e+09	55.000000	2.05022e+09	55.000000	1.14243e+07	55.000000	5.73572e+06	55.000000	1.34187e+07	55.000000	1.23517e+07	55.000000	1.33535e+07	
60.000000	2.38731e+09	60.000000	2.39106e+09	60.000000	2.39277e+09	60.000000	2.39371e+09	60.000000	2.40036e+09	60.000000	1.33825e+07	60.000000	6.66369e+06	60.000000	1.5709e+07	60.000000	1.43727e+07	60.000000	1.5656e+07	
65.000000	2.75773e+09	65.000000	2.76273e+09	65.000000	2.76547e+09	65.000000	2.76679e+09	65.000000	2.77434e+09	65.000000	1.54708e+07	65.000000	7.64706e+06	65.000000	1.81535e+07	65.000000	1.65197e+07	65.000000	1.81188e+07	
70.000000	3.15105e+09	70.000000	3.15754e+09	70.000000	3.16136e+09	70.000000	3.16315e+09	70.000000	3.1716e+09	70.000000	1.7685e+07	70.000000	8.68466e+06	70.000000	2.07481e+07	70.000000	1.87893e+07	70.000000	2.07382e+07	
75.000000	3.56676e+09	75.000000	3.57498e+09	75.000000	3.57996e+09	75.000000	3.58227e+09	75.000000	3.59164e+09	75.000000	2.00212e+07	75.000000	9.7745e+06	75.000000	2.34888e+07	75.000000	2.1178e+07	75.000000	2.35108e+07	
80.000000	4.00438e+09	80.000000	4.01453e+09	80.000000	4.02077e+09	80.000000	4.02365e+09	80.000000	4.03395e+09	80.000000	2.24755e+07	80.000000	1.09156e+07	80.000000	2.63719e+07	80.000000	2.36828e+07	80.000000	2.64336e+07	
85.000000	4.46344e+09	85.000000	4.47571e+09	85.000000	4.48331e+09	85.000000	4.48683e+09	85.000000	4.49805e+09	85.000000	2.50443e+07	85.000000	1.21055e+07	85.000000	2.93938e+07	85.000000	2.63008e+07	85.000000	2.95034e+07	
90.000000	4.94352e+09	90.000000	4.95805e+09	90.000000	4.96714e+09	90.000000	4.97135e+09	90.000000	4.9835e+09	90.000000	2.77242e+07	90.000000	1.33432e+07	90.000000	3.25511e+07	90.000000	2.90293e+07	90.000000	3.27173e+07	
95.000000	5.4442e+09	95.000000	5.46113e+09	95.000000	5.47183e+09	95.000000	5.47678e+09	95.000000	5.48986e+09	95.000000	3.05116e+07	95.000000	1.46274e+07	95.000000	3.58403e+07	95.000000	3.18655e+07	95.000000	3.60724e+07	
100.000000	5.96509e+09	100.000000	5.9845e+09	100.000000	5.99695e+09	100.000000	6.0027e+09	100.000000	6.01671e+09	100.000000	3.34033e+07	100.000000	1.5957e+07	100.000000	3.92582e+07	100.000000	3.48069e+07	100.000000	3.9566e+07	
105.000000	6.50584e+09	105.000000	6.52777e+09	105.000000	6.5421e+09	105.000000	6.54871e+09	105.000000	6.56365e+09	105.000000	3.63963e+07	105.000000	1.73308e+07	105.000000	4.28019e+07	105.000000	3.78511e+07	105.000000	4.31955e+07	
110.000000	7.06607e+09	110.000000	7.09053e+09	110.000000	7.10691e+09	110.000000	7.11443e+09	110.000000	7.1303e+09	110.000000	3.94874e+07	110.000000	1.87479e+07	110.000000	4.64682e+07	110.000000	4.09958e+07	110.000000	4.69583e+07	
115.000000	7.64546e+09	115.000000	7.67241e+09	115.000000	7.69098e+09	115.000000	7.69948e+09	115.000000	7.71628e+09	115.000000	4.26737e+07	115.000000	2.02068e+07	115.000000	5.02543e+07	115.000000	4.42388e+07	115.000000	5.08519e+07	
120.000000	8.24368e+09	120.000000	8.27305e+09	120.000000	8.29398e+09	120.000000	8.3035e+09	120.000000	8.32122e+09	120.000000	4.59524e+07	120.000000	2.17056e+07	120.000000	5.41573e+07	120.000000	4.75779e+07	120.000000	5.48739e+07	
125.000000	8.86041e+09	125.000000	8.89209e+09	125.000000	8.91553e+09	125.000000	8.92614e+09	125.000000	8.94478e+09	125.000000	4.93207e+07	125.000000	2.32446e+07	125.000000	5.81745e+07	125.000000	5.10111e+07	125.000000	5.9022e+07	
130.000000	9.49537e+09	130.000000	9.52918e+09	130.000000	9.55531e+09	130.000000	9.56707e+09	130.000000	9.58662e+09	130.000000	5.27759e+07	130.000000	2.48222e+07	130.000000	6.23032e+07	130.000000	5.45363e+07	130.000000	6.32939e+07	
135.000000	1.01483e+10	135.000000	1.0184e+10	135.000000	1.0213e+10	135.000000	1.02259e+10	135.000000	1.02464e+10	135.000000	5.63155e+07	135.000000	2.64368e+07	135.000000	6.65409e+07	135.000000	5.81516e+07	135.000000	6.76872e+07	
140.000000	1.08188e+10	140.000000	1.08562e+10	140.000000	1.08883e+10	140.000000	1.09025e+10	140.000000	1.09238e+10	140.000000	5.9937e+07	140.000000	2.80879e+07	140.000000	7.0885e+07	140.000000	6.18552e+07	140.000000	7.22e+07  	
145.000000	1.15068e+10	145.000000	1.15455e+10	145.000000	1.15809e+10	145.000000	1.15963e+10	145.000000	1.16186e+10	145.000000	6.36379e+07	145.000000	2.97745e+07	145.000000	7.53331e+07	145.000000	6.56453e+07	145.000000	7.68301e+07	
150.000000	1.22118e+10	150.000000	1.22516e+10	150.000000	1.22904e+10	150.000000	1.23072e+10	150.000000	1.23303e+10	150.000000	6.74159e+07	150.000000	3.1496e+07	150.000000	7.98828e+07	150.000000	6.952e+07 	150.000000	8.15753e+07	
155.000000	1.31646e+10	155.000000	1.29742e+10	155.000000	1.30166e+10	155.000000	1.30347e+10	155.000000	1.30588e+10	155.000000	7.12688e+07	155.000000	3.32517e+07	155.000000	8.4532e+07	155.000000	7.34778e+07	155.000000	8.64338e+07	
